"","id","partner","age","age_o","goal","date","go_out","int_corr","length","met","like","prob","match"
"380",12,4,27,24,"1",4,"2",-0.13,"3","1",5,3,"0"
"381",12,5,27,24,"1",4,"2",-0.11,"3","1",6,3,"0"
"382",12,6,27,28,"1",4,"2",-0.19,"3","1",8,5,"0"
"383",12,7,27,26,"1",4,"2",-0.33,"3","1",8,5,"0"
"384",12,8,27,30,"1",4,"2",0.06,"3","1",6,5,"0"
"385",12,9,27,22,"1",4,"2",0.52,"3","1",7,2,"0"
"386",12,10,27,25,"1",4,"2",0,"3","1",7,5,"0"
"387",12,11,27,27,"1",4,"2",0.12,"3","1",6,3,"0"
"388",12,12,27,23,"1",4,"2",-0.41,"3","1",5,3,"0"
"389",12,13,27,21,"1",4,"2",0.17,"3","1",5,3,"0"
"390",12,14,27,28,"1",4,"2",0.5,"3","1",7,5,"0"
"391",12,15,27,28,"1",4,"2",0.19,"3","1",7,5,"0"
"392",12,16,27,23,"1",4,"2",0.2,"3","1",7,3,"0"
"393",13,1,30,25,"6",6,"1",-0.29,"3","1",8,5,"0"
"394",13,2,30,30,"6",6,"1",0.41,"3","1",5,2,"0"
"395",13,3,30,23,"6",6,"1",0.77,"3","1",5,3,"0"
"396",13,4,30,24,"6",6,"1",0.09,"3","1",6,3,"0"
"397",13,5,30,24,"6",6,"1",-0.15,"3","1",4,2,"0"
"398",13,6,30,28,"6",6,"1",-0.41,"3","1",5,2,"0"
"399",13,7,30,26,"6",6,"1",-0.49,"3","1",6,2,"0"
"400",13,8,30,30,"6",6,"1",-0.18,"3","1",6,2,"0"
"401",13,9,30,22,"6",6,"1",0.21,"3","1",7,3,"0"
"402",13,10,30,25,"6",6,"1",-0.15,"3","1",7,2,"0"
"403",13,11,30,27,"6",6,"1",-0.46,"3","1",7,3,"0"
"404",13,12,30,23,"6",6,"1",0.3,"3","1",3,1,"0"
"405",13,13,30,21,"6",6,"1",-0.22,"3","1",8,4,"0"
"406",13,14,30,28,"6",6,"1",-0.24,"3","1",6,3,"0"
"407",13,15,30,28,"6",6,"1",-0.29,"3","1",5,2,"0"
"408",13,16,30,23,"6",6,"1",-0.15,"3","1",5,2,"0"
"409",14,1,21,25,"1",6,"2",0.01,"1","1",5,6,"0"
"410",14,2,21,30,"1",6,"2",-0.2,"1","1",5,7,"0"
"411",14,3,21,23,"1",6,"2",0.35,"1","1",5,5,"0"
"412",14,4,21,24,"1",6,"2",-0.07,"1","1",5,4,"0"
"413",14,5,21,24,"1",6,"2",-0.24,"1","1",5,4,"0"
"414",14,6,21,28,"1",6,"2",-0.05,"1","1",5,3,"0"
"415",14,7,21,26,"1",6,"2",-0.08,"1","1",8,8,"1"
"416",14,8,21,30,"1",6,"2",0.12,"1","1",5,4,"0"
"417",14,9,21,22,"1",6,"2",0.43,"1","1",4,4,"0"
"418",14,10,21,25,"1",6,"2",-0.01,"1","1",7,7,"1"
"419",14,11,21,27,"1",6,"2",0.68,"1","1",5,5,"0"
"420",14,12,21,23,"1",6,"2",-0.19,"1","1",3,3,"0"
"421",14,13,21,21,"1",6,"2",0.35,"1","1",4,3,"0"
"422",14,14,21,28,"1",6,"2",0.24,"1","1",5,4,"0"
"423",14,15,21,28,"1",6,"2",0.16,"1",NA,5,4,"0"
"424",14,16,21,23,"1",6,"2",0.5,"1",NA,5,3,"0"
"425",15,1,25,25,"1",6,"3",-0.25,"1","1",7,7,"0"
"426",15,2,25,30,"1",6,"3",-0.27,"1","1",6,7,"0"
"427",15,3,25,23,"1",6,"3",0.19,"1","1",8,6,"0"
"428",15,4,25,24,"1",6,"3",0.26,"1","1",8,8,"0"
"429",15,5,25,24,"1",6,"3",-0.09,"1","1",6,6,"0"
"430",15,6,25,28,"1",6,"3",-0.01,"1","1",8,8,"1"
"431",15,7,25,26,"1",6,"3",0.01,"1","1",8,8,"1"
"432",15,8,25,30,"1",6,"3",-0.21,"1","1",6,8,"0"
"433",15,9,25,22,"1",6,"3",0.45,"1","1",7,7,"0"
"434",15,10,25,25,"1",6,"3",0.18,"1","1",8,8,"1"
"435",15,11,25,27,"1",6,"3",0.27,"1","1",8,10,"1"
"436",15,12,25,23,"1",6,"3",0.09,"1","1",7,5,"0"
"437",15,13,25,21,"1",6,"3",0.43,"1","1",7,8,"0"
"438",15,14,25,28,"1",6,"3",-0.2,"1","1",8,7,"1"
"439",15,15,25,28,"1",6,"3",-0.29,"1","1",7,8,"0"
"440",15,16,25,23,"1",6,"3",0.33,"1","1",8,8,"0"
"441",16,1,26,25,"2",5,"2",-0.04,"1","1",2,5,"0"
"442",16,2,26,30,"2",5,"2",-0.39,"1","1",2,5,"0"
"443",16,3,26,23,"2",5,"2",0.29,"1","1",2,3,"0"
"444",16,4,26,24,"2",5,"2",0.05,"1","1",1,6,"0"
"445",16,5,26,24,"2",5,"2",0.48,"1",NA,1,5,"0"
"446",16,6,26,28,"2",5,"2",-0.06,"1","1",3,5,"0"
"447",16,7,26,26,"2",5,"2",0.29,"1","1",3,5,"0"
"448",16,8,26,30,"2",5,"2",0.16,"1","1",1,6,"0"
"449",16,9,26,22,"2",5,"2",0.28,"1","1",2,5,"0"
"450",16,10,26,25,"2",5,"2",0,"1","1",8,5,"1"
"451",16,11,26,27,"2",5,"2",-0.02,"1","1",5,3,"0"
"452",16,12,26,23,"2",5,"2",-0.47,"1","1",5,6,"1"
"453",16,13,26,21,"2",5,"2",-0.15,"1","1",3,6,"0"
"454",16,14,26,28,"2",5,"2",0.77,"1","1",7,6,"0"
"455",16,15,26,28,"2",5,"2",0.83,"1","1",4,5,"0"
"456",16,16,26,23,"2",5,"2",-0.12,"1","1",5,5,"0"
"457",17,1,27,25,"2",6,"2",0.13,"1","1",3,6,"0"
"458",17,2,27,30,"2",6,"2",-0.14,"1","1",3,5,"0"
"459",17,3,27,23,"2",6,"2",0.07,"1","1",4,5,"0"
"460",17,4,27,24,"2",6,"2",-0.02,"1","1",3,2,"0"
"461",17,5,27,24,"2",6,"2",0.31,"1","1",7,7,"1"
"462",17,6,27,28,"2",6,"2",-0.01,"1","1",4,3,"0"
"463",17,7,27,26,"2",6,"2",0.09,"1","1",6,6,"0"
"464",17,8,27,30,"2",6,"2",0.32,"1","1",5,5,"0"
"465",17,9,27,22,"2",6,"2",0.57,"1","1",7,6,"0"
"466",17,10,27,25,"2",6,"2",-0.01,"1","1",3,3,"0"
"467",17,11,27,27,"2",6,"2",0.02,"1","1",5,4,"0"
"468",17,12,27,23,"2",6,"2",-0.47,"1","1",6,2,"0"
"469",17,13,27,21,"2",6,"2",-0.05,"1","1",5,5,"1"
"470",17,14,27,28,"2",6,"2",0.46,"1","1",6,4,"0"
"471",17,15,27,28,"2",6,"2",0.68,"1","1",3,3,"0"
"472",17,16,27,23,"2",6,"2",-0.27,"1","1",4,4,"0"
"473",19,1,23,25,"1",4,"3",-0.15,"1","1",5,1,"0"
"474",19,2,23,30,"1",4,"3",-0.19,"1","1",1,1,"0"
"475",19,3,23,23,"1",4,"3",0.13,"1","1",8,1,"0"
"476",19,4,23,24,"1",4,"3",-0.61,"1","1",5,1,"0"
"477",19,5,23,24,"1",4,"3",-0.16,"1","1",5,1,"0"
"478",19,6,23,28,"1",4,"3",-0.19,"1","1",4,1,"0"
"479",19,7,23,26,"1",4,"3",-0.32,"1","1",6,2,"0"
"480",19,8,23,30,"1",4,"3",-0.14,"1","1",8,2,"0"
"481",19,9,23,22,"1",4,"3",0.37,"1","1",8,4,"0"
"482",19,10,23,25,"1",4,"3",-0.36,"1","1",7,2,"1"
"483",19,11,23,27,"1",4,"3",0.41,"1","1",7,6,"1"
"484",19,12,23,23,"1",4,"3",-0.3,"1","1",7,1,"0"
"485",19,13,23,21,"1",4,"3",0.32,"1","1",6,2,"0"
"486",19,14,23,28,"1",4,"3",0.22,"1","1",2,1,"0"
"487",19,15,23,28,"1",4,"3",0.11,"1","1",5,1,"0"
"488",19,16,23,23,"1",4,"3",0.11,"1","1",9,6,"1"
"489",20,1,24,25,"5",6,"4",0.07,"1","1",7,6,"0"
"490",20,2,24,30,"5",6,"4",-0.43,"1","1",5,5,"0"
"491",20,3,24,23,"5",6,"4",0.52,"1","1",6.5,6,"0"
"492",20,4,24,24,"5",6,"4",-0.23,"1","1",8,7,"0"
"493",20,5,24,24,"5",6,"4",-0.01,"1","1",2,1,"0"
"494",20,6,24,28,"5",6,"4",-0.08,"1","1",5,1,"0"
"495",20,7,24,26,"5",6,"4",-0.17,"1","1",5,2,"0"
"496",20,8,24,30,"5",6,"4",0.12,"1","1",7,5,"1"
"497",20,9,24,22,"5",6,"4",0.5,"1","1",7,3,"0"
"498",20,10,24,25,"5",6,"4",-0.32,"1","1",6,3,"0"
"499",20,11,24,27,"5",6,"4",0.02,"1","1",7,5,"0"
"500",20,12,24,23,"5",6,"4",-0.46,"1","1",1,1,"0"
"501",20,13,24,21,"5",6,"4",0.01,"1","1",6,2,"0"
"502",20,14,24,28,"5",6,"4",0.72,"1","1",7,5,"0"
"503",20,15,24,28,"5",6,"4",0.54,"1",NA,5,3,"0"
"504",20,16,24,23,"5",6,"4",-0.08,"1","1",7,3,"0"
"505",1,1,25,21,"2",7,"7",-0.23,"1","1",4,1,"0"
"506",1,2,25,27,"2",7,"7",0.29,"1","1",3,1,"0"
"507",1,3,25,21,"2",7,"7",0.22,"1","1",1,1,"0"
"508",1,4,25,27,"2",7,"7",-0.31,"1","1",2,3,"0"
"509",1,5,25,25,"2",7,"7",-0.12,"1","1",3,1,"0"
"510",1,6,25,23,"2",7,"7",-0.38,"1","1",3,1,"0"
"511",1,7,25,22,"2",7,"7",-0.13,"1","1",5,2,"0"
"512",1,8,25,26,"2",7,"7",NA,"1","1",6,2,"0"
"513",1,9,25,22,"2",7,"7",0.11,"1","1",1,NA,"0"
"514",1,10,25,23,"2",7,"7",0.19,"1","1",2,1,"0"
"515",1,11,25,24,"2",7,"7",-0.19,"1","1",2,1,"0"
"516",1,12,25,27,"2",7,"7",-0.05,"1","1",5,1,"0"
"517",1,13,25,30,"2",7,"7",-0.29,"1","1",6,1,"0"
"518",1,14,25,21,"2",7,"7",0.01,"1","1",5,2,"0"
"519",1,15,25,25,"2",7,"7",-0.25,"1","1",3,1,"0"
"520",1,16,25,26,"2",7,"7",-0.04,"1","1",3,2,"0"
"521",1,17,25,27,"2",7,"7",0.13,"1","1",1,1,"0"
"522",1,19,25,23,"2",7,"7",-0.15,"1","1",3,1,"0"
"523",1,20,25,24,"2",7,"7",0.07,"1","1",3,1,"0"
"524",2,1,30,21,"2",6,"5",-0.3,"3","1",5,NA,"0"
"525",2,2,30,27,"2",6,"5",-0.23,"3","1",5,NA,"0"
"526",2,3,30,21,"2",6,"5",0.06,"3","1",5,NA,"0"
"527",2,4,30,27,"2",6,"5",-0.07,"3","1",5,NA,"0"
"528",2,5,30,25,"2",6,"5",0.09,"3","1",5,NA,"0"
"529",2,6,30,23,"2",6,"5",-0.05,"3","1",5,NA,"0"
"530",2,7,30,22,"2",6,"5",-0.04,"3","1",8,NA,"0"
"531",2,8,30,26,"2",6,"5",NA,"3","1",5,NA,"0"
"532",2,9,30,22,"2",6,"5",-0.57,"3","1",8,NA,"0"
"533",2,10,30,23,"2",6,"5",-0.44,"3","1",7,NA,"0"
"534",2,11,30,24,"2",6,"5",-0.43,"3","1",8,NA,"0"
"535",2,12,30,27,"2",6,"5",-0.22,"3","1",8,NA,"0"
"536",2,13,30,30,"2",6,"5",0.41,"3","1",8,NA,"0"
"537",2,14,30,21,"2",6,"5",-0.2,"3","1",8,NA,"0"
"538",2,15,30,25,"2",6,"5",-0.27,"3","1",NA,NA,"0"
"539",2,16,30,26,"2",6,"5",-0.39,"3","1",NA,NA,"0"
"540",2,17,30,27,"2",6,"5",-0.14,"3","1",NA,NA,"0"
"541",2,19,30,23,"2",6,"5",-0.19,"3","1",NA,NA,"0"
"542",2,20,30,24,"2",6,"5",-0.43,"3","1",NA,1,"0"
"543",3,1,23,21,"2",7,"4",0.46,"3","1",6,7,"0"
"544",3,2,23,27,"2",7,"4",0.44,"3","1",2,1,"0"
"545",3,3,23,21,"2",7,"4",0.41,"3","1",8,8,"0"
"546",3,4,23,27,"2",7,"4",0.09,"3","1",3,1,"0"
"547",3,5,23,25,"2",7,"4",0.58,"3","1",8,6,"0"
"548",3,6,23,23,"2",7,"4",0.04,"3","1",7,4,"0"
"549",3,7,23,22,"2",7,"4",-0.07,"3","1",9,6,"0"
"550",3,8,23,26,"2",7,"4",NA,"3","1",8,6,"0"
"551",3,9,23,22,"2",7,"4",0.1,"3","1",4,1,"0"
"552",3,10,23,23,"2",7,"4",0.46,"3","1",6,2,"0"
"553",3,11,23,24,"2",7,"4",0.47,"3","1",4,3,"0"
"554",3,12,23,27,"2",7,"4",0.54,"3","1",5,4,"0"
"555",3,13,23,30,"2",7,"4",0.77,"3","1",6,2,"0"
"556",3,14,23,21,"2",7,"4",0.35,"3","1",5,6,"0"
"557",3,15,23,25,"2",7,"4",0.19,"3","1",4,1,"0"
"558",3,16,23,26,"2",7,"4",0.29,"3","1",4,3,"0"
"559",3,17,23,27,"2",7,"4",0.07,"3","1",4,2,"0"
"560",3,19,23,23,"2",7,"4",0.13,"3","1",8,5,"0"
"561",3,20,23,24,"2",7,"4",0.52,"3","1",6,2,"0"
"562",4,1,24,21,"6",6,"3",0.43,"1","1",5,2,"0"
"563",4,2,24,27,"6",6,"3",-0.04,"1","1",5,2,"0"
"564",4,3,24,21,"6",6,"3",-0.35,"1","1",6,4,"1"
"565",4,4,24,27,"6",6,"3",-0.32,"1","1",5,5,"0"
"566",4,5,24,25,"6",6,"3",-0.2,"1","1",6,1,"0"
"567",4,6,24,23,"6",6,"3",-0.02,"1","1",5,4,"0"
"568",4,7,24,22,"6",6,"3",-0.16,"1","1",6,2,"0"
"569",4,8,24,26,"6",6,"3",NA,"1","1",5,2,"0"
"570",4,9,24,22,"6",6,"3",0.31,"1","1",5,2,"0"
"571",4,10,24,23,"6",6,"3",0.21,"1","1",3,2,"0"
"572",4,11,24,24,"6",6,"3",-0.48,"1","1",6,2,"0"
"573",4,12,24,27,"6",6,"3",-0.13,"1","1",6,1,"0"
"574",4,13,24,30,"6",6,"3",0.09,"1","1",4,3,"0"
"575",4,14,24,21,"6",6,"3",-0.07,"1","1",6,2,"0"
"576",4,15,24,25,"6",6,"3",0.26,"1","1",5,1,"0"
"577",4,16,24,26,"6",6,"3",0.05,"1","1",5,4,"0"
"578",4,17,24,27,"6",6,"3",-0.02,"1","1",4,1,"0"
"579",4,19,24,23,"6",6,"3",-0.61,"1","1",5,2,"0"
"580",4,20,24,24,"6",6,"3",-0.23,"1","1",6,4,"0"
"581",5,1,24,21,"1",3,"1",-0.4,"1","1",8,8,"0"
"582",5,2,24,27,"1",3,"1",-0.21,"1","1",6,5,"1"
"583",5,3,24,21,"1",3,"1",-0.17,"1","1",8,8,"1"
"584",5,4,24,27,"1",3,"1",0.54,"1","1",8,6,"0"
"585",5,5,24,25,"1",3,"1",-0.29,"1","1",7,6,"0"
"586",5,6,24,23,"1",3,"1",0.46,"1","1",9,7,"0"
"587",5,7,24,22,"1",3,"1",0.44,"1","1",7,6,"0"
"588",5,8,24,26,"1",3,"1",NA,"1","1",5,5,"0"
"589",5,9,24,22,"1",3,"1",-0.41,"1","1",7,5,"1"
"590",5,10,24,23,"1",3,"1",-0.27,"1","1",8,7,"0"
"591",5,11,24,24,"1",3,"1",0,"1","1",9,7,"0"
"592",5,12,24,27,"1",3,"1",-0.11,"1","1",9,8,"0"
"593",5,13,24,30,"1",3,"1",-0.15,"1","1",6,6,"0"
"594",5,14,24,21,"1",3,"1",-0.24,"1","1",8,8,"0"
"595",5,15,24,25,"1",3,"1",-0.09,"1","1",8,7,"0"
"596",5,16,24,26,"1",3,"1",0.48,"1","1",9,8,"0"
"597",5,17,24,27,"1",3,"1",0.31,"1","1",6,5,"1"
"598",5,19,24,23,"1",3,"1",-0.16,"1","1",7,6,"0"
"599",5,20,24,24,"1",3,"1",-0.01,"1","1",5,5,"0"
"600",6,1,28,21,"2",6,"3",0.01,"3","1",7,7,"0"
"601",6,2,28,27,"2",6,"3",-0.02,"3","1",6,5,"1"
"602",6,3,28,21,"2",6,"3",-0.1,"3","1",7,7,"1"
"603",6,4,28,27,"2",6,"3",-0.19,"3","1",5,6,"0"
"604",6,5,28,25,"2",6,"3",-0.01,"3","1",7,7,"0"
"605",6,6,28,23,"2",6,"3",-0.06,"3","1",8,7,"0"
"606",6,7,28,22,"2",6,"3",-0.27,"3","1",8,7,"0"
"607",6,8,28,26,"2",6,"3",NA,"3","1",8,7,"0"
"608",6,9,28,22,"2",6,"3",0.08,"3","1",7,7,"1"
"609",6,10,28,23,"2",6,"3",-0.41,"3","1",6,6,"0"
"610",6,11,28,24,"2",6,"3",-0.38,"3","1",8,7,"0"
"611",6,12,28,27,"2",6,"3",-0.19,"3","1",7,7,"0"
"612",6,13,28,30,"2",6,"3",-0.41,"3","1",6,7,"0"
"613",6,14,28,21,"2",6,"3",-0.05,"3","1",7,7,"0"
"614",6,15,28,25,"2",6,"3",-0.01,"3","1",7,7,"1"
"615",6,16,28,26,"2",6,"3",-0.06,"3","1",7,7,"0"
"616",6,17,28,27,"2",6,"3",-0.01,"3","1",7,7,"0"
"617",6,19,28,23,"2",6,"3",-0.19,"3","1",7,7,"0"
"618",6,20,28,24,"2",6,"3",-0.08,"3","1",5,7,"0"
"619",7,1,26,21,"2",6,"2",0.22,"3","1",8,6,"0"
"620",7,2,26,27,"2",6,"2",-0.33,"3","1",5,5,"0"
"621",7,3,26,21,"2",6,"2",-0.52,"3","1",8,6,"0"
"622",7,4,26,27,"2",6,"2",0.24,"3","1",8,5,"0"
"623",7,5,26,25,"2",6,"2",-0.24,"3","1",9.5,6,"0"
"624",7,6,26,23,"2",6,"2",0.22,"3","1",9.5,7,"0"
"625",7,7,26,22,"2",6,"2",0.29,"3","1",9.5,7,"1"
"626",7,8,26,26,"2",6,"2",NA,"3","1",8,7,"1"
"627",7,9,26,22,"2",6,"2",0.1,"3",NA,7,6,"0"
"628",7,10,26,23,"2",6,"2",-0.02,"3","1",7,5,"0"
"629",7,11,26,24,"2",6,"2",-0.34,"3","1",8,5,"0"
"630",7,12,26,27,"2",6,"2",-0.33,"3","1",8,7,"0"
"631",7,13,26,30,"2",6,"2",-0.49,"3","1",7,5,"0"
"632",7,14,26,21,"2",6,"2",-0.08,"3","1",8,6,"1"
"633",7,15,26,25,"2",6,"2",0.01,"3","1",8,5,"1"
"634",7,16,26,26,"2",6,"2",0.29,"3","1",6,4,"0"
"635",7,17,26,27,"2",6,"2",0.09,"3","1",7,4,"0"
"636",7,19,26,23,"2",6,"2",-0.32,"3","1",8,5,"0"
"637",7,20,26,24,"2",6,"2",-0.17,"3","1",8,5,"0"
"638",8,1,30,21,"1",6,"1",-0.06,"3","1",5,6,"0"
"639",8,2,30,27,"1",6,"1",0.27,"3","1",4,6,"0"
"640",8,3,30,21,"1",6,"1",0.21,"3","1",6,5,"0"
"641",8,4,30,27,"1",6,"1",0.04,"3","1",6,6,"0"
"642",8,5,30,25,"1",6,"1",-0.05,"3","1",6,5,"0"
"643",8,6,30,23,"1",6,"1",-0.05,"3","1",6,6,"0"
"644",8,7,30,22,"1",6,"1",-0.28,"3","1",7,6,"0"
"645",8,8,30,26,"1",6,"1",NA,"3","1",7,6,"0"
"646",8,9,30,22,"1",6,"1",0.04,"3",NA,6,5,"0"
"647",8,10,30,23,"1",6,"1",0.09,"3","1",6,6,"0"
"648",8,11,30,24,"1",6,"1",-0.27,"3","1",6,2,"0"
"649",8,12,30,27,"1",6,"1",0.06,"3","1",6,4,"0"
"650",8,13,30,30,"1",6,"1",-0.18,"3","1",6,6,"0"
"651",8,14,30,21,"1",6,"1",0.12,"3","1",6,6,"0"
"652",8,15,30,25,"1",6,"1",-0.21,"3","1",6,3,"0"
"653",8,16,30,26,"1",6,"1",0.16,"3","1",5,6,"0"
"654",8,17,30,27,"1",6,"1",0.32,"3","1",4,4,"0"
"655",8,19,30,23,"1",6,"1",-0.14,"3","1",6,5,"0"
"656",8,20,30,24,"1",6,"1",0.12,"3","1",5,6,"1"
"657",9,1,22,21,"1",5,"2",-0.08,"3","1",4,2,"0"
"658",9,2,22,27,"1",5,"2",0.73,"3","1",5,1,"0"
"659",9,3,22,21,"1",5,"2",0.58,"3","1",3,2,"0"
"660",9,4,22,27,"1",5,"2",0.05,"3","1",5,3,"0"
"661",9,5,22,25,"1",5,"2",0.38,"3","1",8,7,"0"
"662",9,6,22,23,"1",5,"2",0.29,"3","1",9,8,"0"
"663",9,7,22,22,"1",5,"2",-0.35,"3","1",7,6,"0"
"664",9,8,22,26,"1",5,"2",NA,"3","1",5,2,"0"
"665",9,9,22,22,"1",5,"2",0.11,"3","1",5,7,"0"
"666",9,10,22,23,"1",5,"2",0.39,"3","1",4,4,"0"
"667",9,11,22,24,"1",5,"2",0.52,"3","1",8,5,"1"
"668",9,12,22,27,"1",5,"2",0.52,"3","1",4,3,"0"
"669",9,13,22,30,"1",5,"2",0.21,"3","1",5,5,"0"
"670",9,14,22,21,"1",5,"2",0.43,"3","1",7,3,"0"
"671",9,15,22,25,"1",5,"2",0.45,"3","1",6,6,"0"
"672",9,16,22,26,"1",5,"2",0.28,"3","1",6,7,"0"
"673",9,17,22,27,"1",5,"2",0.57,"3","1",4,3,"0"
"674",9,19,22,23,"1",5,"2",0.37,"3","1",8,4,"0"
"675",9,20,22,24,"1",5,"2",0.5,"3","1",4,3,"0"
"676",10,1,25,21,"1",3,"2",0.28,"3","1",6,6,"0"
"677",10,2,25,27,"1",3,"2",-0.08,"3","1",7,4,"0"
"678",10,3,25,21,"1",3,"2",-0.23,"3","1",6,5,"0"
"679",10,4,25,27,"1",3,"2",-0.04,"3","1",7,4,"0"
"680",10,5,25,25,"1",3,"2",0.06,"3","1",8,4,"0"
"681",10,6,25,23,"1",3,"2",0.02,"3","1",8,6,"0"
"682",10,7,25,22,"1",3,"2",0.13,"3","1",7,5,"0"
"683",10,8,25,26,"1",3,"2",NA,"3","1",7,5,"0"
"684",10,9,25,22,"1",3,"2",0.2,"3","1",7,5,"0"
"685",10,10,25,23,"1",3,"2",0.16,"3","1",7,6,"1"
"686",10,11,25,24,"1",3,"2",-0.57,"3","1",8,4,"1"
"687",10,12,25,27,"1",3,"2",0,"3","1",6,3,"0"
"688",10,13,25,30,"1",3,"2",-0.15,"3","1",8,6,"0"
"689",10,14,25,21,"1",3,"2",-0.01,"3","1",6,9,"1"
"690",10,15,25,25,"1",3,"2",0.18,"3","1",7,4,"1"
"691",10,16,25,26,"1",3,"2",0,"3","1",8,4,"1"
"692",10,17,25,27,"1",3,"2",-0.01,"3","1",7,4,"0"
"693",10,19,25,23,"1",3,"2",-0.36,"3","1",8,6,"1"
"694",10,20,25,24,"1",3,"2",-0.32,"3","1",7,4,"0"
"695",11,1,27,21,"6",6,"2",0.27,"1","1",7,7,"0"
"696",11,2,27,27,"6",6,"2",0.12,"1",NA,7,7,"0"
"697",11,3,27,21,"6",6,"2",0.05,"1","1",7,NA,"0"
"698",11,4,27,27,"6",6,"2",-0.12,"1","1",8.5,7,"0"
"699",11,5,27,25,"6",6,"2",0.35,"1","1",8,7,"0"
"700",11,6,27,23,"6",6,"2",0.21,"1","1",8,7,"0"
"701",11,7,27,22,"6",6,"2",-0.23,"1","1",8,7,"1"
"702",11,8,27,26,"6",6,"2",NA,"1","1",7,7,"0"
"703",11,9,27,22,"6",6,"2",0.54,"1","1",7,7,"0"
"704",11,10,27,23,"6",6,"2",0.51,"1","1",NA,NA,"0"
"705",11,11,27,24,"6",6,"2",-0.04,"1","1",7,8,"1"
"706",11,12,27,27,"6",6,"2",0.12,"1","1",7,7,"0"
"707",11,13,27,30,"6",6,"2",-0.46,"1","1",7,7,"0"
"708",11,14,27,21,"6",6,"2",0.68,"1","1",7,7,"0"
"709",11,15,27,25,"6",6,"2",0.27,"1","1",7,7,"1"
"710",11,16,27,26,"6",6,"2",-0.02,"1","1",7,7,"0"
"711",11,17,27,27,"6",6,"2",0.02,"1","1",7,7,"0"
"712",11,19,27,23,"6",6,"2",0.41,"1","1",7,8,"1"
"713",11,20,27,24,"6",6,"2",0.02,"1","1",8,NA,"0"
"714",12,1,23,21,"1",5,"3",0.44,"1","1",5,3,"0"
"715",12,2,23,27,"1",5,"3",-0.52,"1","1",2,1,"0"
"716",12,3,23,21,"1",5,"3",-0.57,"1","1",2,5,"0"
"717",12,4,23,27,"1",5,"3",-0.07,"1","1",6,2,"0"
"718",12,5,23,25,"1",5,"3",0.11,"1","1",3,3,"0"
"719",12,6,23,23,"1",5,"3",0.05,"1","1",6,6,"0"
"720",12,7,23,22,"1",5,"3",0.2,"1","1",6,2,"0"
"721",12,8,23,26,"1",5,"3",NA,"1","1",5,9,"0"
"722",12,9,23,22,"1",5,"3",-0.05,"1","1",6,5,"0"
"723",12,10,23,23,"1",5,"3",-0.27,"1","1",4,7,"0"
"724",12,11,23,24,"1",5,"3",-0.35,"1","1",6,5,"0"
"725",12,12,23,27,"1",5,"3",-0.41,"1","1",8,1,"0"
"726",12,13,23,30,"1",5,"3",0.3,"1","1",6,6,"0"
"727",12,14,23,21,"1",5,"3",-0.19,"1","1",6,4,"0"
"728",12,15,23,25,"1",5,"3",0.09,"1","1",3,2,"0"
"729",12,16,23,26,"1",5,"3",-0.47,"1","1",5,4,"1"
"730",12,17,23,27,"1",5,"3",-0.47,"1","1",7,8,"0"
"731",12,19,23,23,"1",5,"3",-0.3,"1","1",8,6,"0"
"732",12,20,23,24,"1",5,"3",-0.46,"1","1",9,8,"0"
"733",13,1,21,21,"1",4,"1",0.62,"1","1",6,3,"0"
"734",13,2,21,27,"1",4,"1",0.03,"1","1",4,2,"0"
"735",13,3,21,21,"1",4,"1",-0.13,"1","1",5,2,"0"
"736",13,4,21,27,"1",4,"1",-0.01,"1","1",4,2,"0"
"737",13,5,21,25,"1",4,"1",0.28,"1","1",7,3,"0"
"738",13,6,21,23,"1",4,"1",0.06,"1","1",7,3,"0"
"739",13,7,21,22,"1",4,"1",-0.31,"1","1",7,3,"0"
"740",13,8,21,26,"1",4,"1",NA,"1","1",5,3,"0"
"741",13,9,21,22,"1",4,"1",0.42,"1","1",5,4,"0"
"742",13,10,21,23,"1",4,"1",0.11,"1","1",5,4,"0"
"743",13,11,21,24,"1",4,"1",0.03,"1","1",7,2,"0"
"744",13,12,21,27,"1",4,"1",0.17,"1","1",7,3,"0"
"745",13,13,21,30,"1",4,"1",-0.22,"1","1",5,3,"0"
"746",13,14,21,21,"1",4,"1",0.35,"1","1",5,3,"0"
"747",13,15,21,25,"1",4,"1",0.43,"1","1",6,4,"0"
"748",13,16,21,26,"1",4,"1",-0.15,"1","1",6,3,"0"
"749",13,17,21,27,"1",4,"1",-0.05,"1",NA,6,4,"1"
"750",13,19,21,23,"1",4,"1",0.32,"1","1",5,3,"0"
"751",13,20,21,24,"1",4,"1",0.01,"1","1",5,2,"0"
"752",14,1,28,21,"2",6,"2",-0.08,"3","1",7,7,"0"
"753",14,2,28,27,"2",6,"2",0.5,"3","1",7,5,"0"
"754",14,3,28,21,"2",6,"2",0.49,"3","1",7,6,"0"
"755",14,4,28,27,"2",6,"2",0.48,"3","1",7,7,"0"
"756",14,5,28,25,"2",6,"2",0.11,"3","1",8,8,"0"
"757",14,6,28,23,"2",6,"2",0.08,"3","1",8,8,"0"
"758",14,7,28,22,"2",6,"2",-0.07,"3","1",8,8,"0"
"759",14,8,28,26,"2",6,"2",NA,"3","1",7,7,"0"
"760",14,9,28,22,"2",6,"2",0.06,"3","1",7,7,"0"
"761",14,10,28,23,"2",6,"2",0.16,"3","1",7,5,"0"
